"catchID","date","q0","maize.q1","maize.q2","maize.owner.consent","maize.owner.agree.age","maize.owner.agree.gender","maize.owner.agree.educ","maize.owner.agree.ownership","maize.owner.agree.knw","maize.owner.agree.q3","maize.owner.agree.q4","maize.owner.agree.q5","maize.owner.agree.q6","maize.owner.agree.q7","maize.owner.agree.q8","maize.owner.agree.q9.a","maize.owner.agree.q9.b","maize.owner.agree.q9.d","maize.owner.agree.q9.e","maize.owner.agree.q9.96","maize.owner.agree.q10","maize.owner.agree.q11","maize.owner.agree.train_ISSD","maize.owner.agree.q12","maize.owner.agree.nr_var","maize.owner.agree.q19","maize.owner.agree.q20","maize.owner.agree.long10h.q21","maize.owner.agree.long10h.q22","maize.owner.agree.long10h.q23","maize.owner.agree.long10h.q24","maize.owner.agree.long10h.carry","maize.owner.agree.long10h.q25","maize.owner.agree.long10h.q26","maize.owner.agree.long10h.sold","maize.owner.agree.long10h.q27","maize.owner.agree.long10h.q29","maize.owner.agree.long10h.q30","maize.owner.agree.long10h.q31","maize.owner.agree.q32","maize.owner.agree.longe7h.q33","maize.owner.agree.longe7h.q34","maize.owner.agree.longe7h.q35","maize.owner.agree.longe7h.q36","maize.owner.agree.longe7h.carry2","maize.owner.agree.longe7h.q37","maize.owner.agree.longe7h.q38","maize.owner.agree.longe7h.sold2","maize.owner.agree.longe7h.q39","maize.owner.agree.longe7h.q41","maize.owner.agree.longe7h.q42","maize.owner.agree.longe7h.q43","maize.owner.agree.q44","maize.owner.agree.q45","maize.owner.agree.longe5.q46","maize.owner.agree.longe5.q47","maize.owner.agree.longe5.q48","maize.owner.agree.longe5.q49","maize.owner.agree.longe5.carry3","maize.owner.agree.longe5.q50","maize.owner.agree.longe5.q51","maize.owner.agree.longe5.sold3","maize.owner.agree.longe5.q52","maize.owner.agree.longe5.q54","maize.owner.agree.longe5.q55","maize.owner.agree.longe5.q56","maize.owner.agree.q57","maize.owner.agree.longe4.q58","maize.owner.agree.longe4.q59","maize.owner.agree.longe4.q60","maize.owner.agree.longe4.q61","maize.owner.agree.longe4.carry4","maize.owner.agree.longe4.q62","maize.owner.agree.longe4.q63","maize.owner.agree.longe4.sold4","maize.owner.agree.longe4.q64","maize.owner.agree.longe4.q66","maize.owner.agree.longe4.q67","maize.owner.agree.longe4.q68","maize.owner.agree.temp.q69","maize.owner.agree.temp.q71","maize.owner.agree.temp.q72","maize.owner.agree.temp.q73","maize.owner.agree.temp.q74","maize.owner.agree.temp.q75","maize.owner.agree.temp.q76","maize.owner.agree.temp.q77","maize.owner.agree.temp.q78","maize.owner.agree.temp.q79","maize.owner.agree.temp.q80","maize.owner.agree.temp.q81","maize.owner.agree.temp.q82","maize.owner.agree.q83.a","maize.owner.agree.q83.b","maize.owner.agree.q83.c","maize.owner.agree.q83.d","maize.owner.agree.q83.e","maize.owner.agree.q83.f","maize.owner.agree.q83.g","maize.owner.agree.q83.96","maize.owner.agree.q84","maize.owner.agree.other_q84","maize.owner.agree.q85","maize.owner.agree.q86","maize.owner.agree.q87","maize.owner.agree.q88","maize.owner.agree.q89","maize.owner.agree.q90","maize.owner.agree.q91","maize.owner.agree.q92","maize.owner.agree.q93","maize.owner.agree.q94","maize.owner.agree.q95","maize.owner.agree.q96","maize.owner.agree.q96b","maize.owner.agree.q97.a","maize.owner.agree.q97.b","maize.owner.agree.q97.c","maize.owner.agree.q97.d","maize.owner.agree.q97.96","maize.owner.agree.q98","maize.owner.agree.q99","maize.owner.agree.q100","maize.owner.agree.q101","maize.owner.agree.q102","maize.owner.agree.q103","maize.owner.agree.skill.q104","maize.owner.agree.skill.q105","maize.owner.agree.skill.q106","maize.owner.agree.skill.q107","maize.owner.agree.skill.q108","maize.owner.agree.skill.q109","maize.owner.agree.skill.q110","maize.owner.agree.skill.q111","maize.owner.agree.skill.q112","maize.owner.agree.skill.q113","maize.owner.agree.inspection.q114","maize.owner.agree.inspection.q115","maize.owner.agree.inspection.q116","maize.owner.agree.inspection.q117","maize.owner.agree.inspection.q118","maize.owner.agree.inspection.q119","maize.owner.agree.inspection.q120","maize.owner.agree.inspection.q121","maize.owner.agree.inspection.q122","maize.owner.agree.q70","maize.owner.agree._gps_altitude","maize.owner.agree._gps_precision","reading","exp","date_pack","origin","cert","lot","verif","variety","other_var","company","age","shop_ID","treat","training","clearing","farmer","distID"
47,"2020-09-25","Yes","Yes","n/a","Yes",30,"Female","d","No","No",0,0.3,"Yes",40,10,"2009-01-01","True","True","True","True","False","Yes","Yes","No","Yes",2,2,"Yes","0.0","999","a","5500","999","999","6000","0","n/a","Yes","6","7","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","999","a","2500","999","999","3000","0","n/a","No","n/a","n/a","Yes","0.0","999","a","2500","999","999","3000","0","n/a","No","n/a","n/a","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Cement",2,4,"No","Yes",5,"True","False","False","False","False","False","False","False","c","n/a","c","c",2,"No","1","c","n/a","n/a",1,"n/a","n/a","No","n/a","True","False","False","False","False","a",4,4,4,3,5,"b","a","b","b","c","b","b","a","a","88","Yes","Yes","98",999,"No","No","No","No","No",24,1104.88459680234,10,16.5,"n/a","2020-07-14","Yes","No","Yes","No","long5","n/a",12,79,"AD_171",1,TRUE,FALSE,"TRUE",3
47,"2020-09-25","Yes","Yes","n/a","Yes",30,"Female","f","Yes","Yes",0,0.1,"Yes",80,30,"2018-01-01","False","True","True","True","False","No","n/a","n/a","Yes",2,2,"Yes","0.0","50","a","5000","50","50","6000","0","n/a","Yes","3","14","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","100","b","2300","100","100","3000","0","n/a","No","n/a","n/a","Yes","0.0","40","a","2500","40","40","3000","0","n/a","No","n/a","n/a","No","Yes","Yes","Yes","Yes","No","Yes","Cement",2,5,"No","Yes",4,"False","False","False","False","True","False","False","False","c","n/a","c","b",1,"Yes","1","b","No","Yes",2,"15","5","Yes","f","True","False","False","False","False","a",5,4,3,3,5,"b","a","c","c","c","a","b","a","a","b","No","Yes","No",1,"No","No","No","No","No",23,1085.24003071569,10,16,"2021-01-14","n/a","Yes","No","Yes","No","long5","Processed and packaged by Rhino seeds Africa Limited",8,74.9583333333333,"AD_166",1,TRUE,FALSE,"TRUE",3
47,"2020-09-25","Yes","Yes","n/a","Yes",22,"Female","e","No","Yes",0,0.1,"Yes",50,10,"2018-01-01","False","True","True","True","False","Yes","No","n/a","Yes",2,2,"Yes","0.0","100","a","5000","100","100","6000","0","n/a","Yes","3","30","Yes","0.0","30","a","5500","30","30","6000","0","n/a","Yes","3","31",2,"Yes","0.0","200","96","2300","200","200","3000","0","n/a","No","n/a","n/a","Yes","0.0","50","a","2500","50","50","3000","0","n/a","No","n/a","n/a","No","Yes","Yes","Yes","Yes","Yes","Yes","Cement",1,5,"No","No",4,"False","True","False","False","False","False","False","False","c","n/a","b","c",1,"Yes","1","a","Yes","Yes",1,"n/a","n/a","Yes","e","True","True","False","False","False","b",4,4,4,4,5,"b","a","b","c","b","b","b","b","a","a","Yes","Yes","Yes",2,"Yes","No","No","No","No",24,1107.32731380093,10,16.7,"2021-01-14","n/a","No","No","Yes","No","long5","Processed and packaged by Rhino Seeds Africa Limited",8,74.9583333333333,"AD_45",1,TRUE,FALSE,"FALSE",3
48,"2020-09-28","Yes","Yes","n/a","Yes",28,"Female","d","No","No",7,0,"Yes",100,10,"2014-01-01","False","True","True","True","False","Yes","Yes","No","Yes",2,2,"Yes","30.0","40","a","5000","70","70","6000","0","n/a","Yes","2","14","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","4.0","30","a","2500","34","30","3000","4","0.0","Yes","3","14","Yes","0.0","14","a","2500","14","14","3000","0","n/a","No","n/a","n/a","No","Yes","No","Yes","No","Yes","Yes","Cement",2,5,"No","No",4,"False","False","False","False","True","False","False","False","a","n/a","c","b",1,"No","1","a","No","Yes",2,"20","12","Yes","e","True","False","False","False","False","a",4,5,3,3,5,"b","a","88","c","b","c","b","a","a","b","No","Yes","Yes",0,"98","98","98","No","No",25.5,1072.40336250413,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_160",4,FALSE,TRUE,"TRUE",5
49,"2020-09-27","Yes","Yes","n/a","Yes",28,"Female","d","Yes","Yes",0.2,0.1,"Yes",50,25,"2014-01-01","False","True","True","True","False","Yes","Yes","No","Yes",5,3,"Yes","0.0","500","a","5000","500","500","6000","0","n/a","Yes","4","60","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","150","a","2500","150","150","4500","0","n/a","Yes","4","30","Yes","0.0","200","a","2500","200","200","4500","0","n/a","Yes","4","30","No","Yes","Yes","No","Yes","Yes","Yes","Cement",2,3,"Yes","No",2,"True","False","False","False","False","False","False","False","c","n/a","b","b",2,"No","1","b","No","Yes",2,"3","0","Yes","d","True","False","False","False","False","b",4,5,4,5,4,"b","88","88","b","c","c","a","b","a","b","Yes","Yes","No",2,"Yes","No","No","No","No",25,1079.66536238952,10,13.5,"n/a","2020-08-27","Yes","No","Yes","No","96","UH 5051",17,35,"AD_161",2,TRUE,TRUE,"FALSE",1
49,"2020-09-27","Yes","Yes","n/a","Yes",31,"Male","f","Yes","No",0,0.1,"Yes",125,30,"2018-01-01","False","True","True","True","False","Yes","No","n/a","Yes",2,2,"Yes","0.0","350","a","5000","350","350","6000","0","n/a","Yes","3","21","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","400","b","2500","400","400","3000","0","n/a","Yes","2","14","Yes","0.0","100","b","2400","100","100","3000","0","n/a","No","n/a","n/a","Yes","Yes","No","Yes","No","Yes","Yes","Cement",2,4,"No","No",5,"False","False","False","False","True","False","False","False","c","n/a","c","c",1,"Yes","1","c","n/a","n/a",3,"10","2","Yes","e","True","True","False","False","False","c",4,5,5,4,5,"b","88","c","b","c","a","a","c","c","c","No","Yes","Yes",3,"Yes","No","No","No","No",22.2,1093.08342042798,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_195",2,TRUE,TRUE,"TRUE",1
50,"2020-09-29","Yes","Yes","n/a","Yes",54,"Male","d","Yes","No",10,0,"No",50,50,"2017-01-01","False","False","False","False","True","No","n/a","n/a","Yes",2,1,"Yes","0.0","50","a","5500","50","0","6000","50","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","50","a","3000","50","50","3500","0","n/a","Yes","3","14","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","No","Yes","Yes","Yes","Yes","Yes","Cement",2,3,"No","No",4,"True","False","False","False","False","False","False","False","c","n/a","c","b",1,"Yes","1","c","n/a","n/a",2,"15","5","Yes","e","True","False","False","True","False","a",4,3,3,3,3,"a","a","c","c","c","88","b","a","a","88","No","No","No",0,"No","No","No","No","No",25,1063.37105611833,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_327",3,FALSE,FALSE,"FALSE",11
50,"2020-09-29","Yes","Yes","n/a","Yes",31,"Male","f","Yes","Yes",18,0,"Yes",15,3,"2019-01-01","False","False","True","True","True","Yes","Yes","Yes","Yes",4,3,"Yes","0.0","50","a","5000","50","50","5500","0","n/a","Yes","2","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","10","a","2500","10","10","3000","0","n/a","Yes","2","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","No","Yes","No","Yes","Yes","Yes","Cement",2,3,"No","No",2,"False","False","False","False","False","False","False","True","c","n/a","a","b",2,"No","2","c","n/a","n/a",1,"n/a","n/a","No","n/a","True","True","False","False","False","a",3,4,3,3,4,"a","a","88","c","c","c","a","a","b","88","No","Yes","No",2,"No","Yes","No","No","No",27,1151.54371799771,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_189",3,FALSE,FALSE,"FALSE",11
50,"2020-09-29","Yes","Yes","n/a","Yes",28,"Male","f","Yes","No",10,0,"Yes",3,1,"2020-01-01","False","False","True","True","False","Yes","No","n/a","Yes",3,1,"Yes","0.0","6","a","5500","6","6","6000","0","n/a","Yes","2","7","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","6","a","2750","6","6","4000","0","n/a","Yes","3","21","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","No","Yes","Yes","Yes","Yes","Yes","Cement",2,5,"No","No",3,"True","False","False","False","False","False","False","False","c","n/a","b","b",3,"Yes","1","b","No","Yes",2,"2","1","Yes","f","True","False","False","False","False","b",3,4,4,4,4,"a","b","c","c","c","a","b","a","88","88","No","Yes","No",1,"Yes","No","No","No","No",26,1129.12598761496,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_162",3,FALSE,FALSE,"FALSE",11
51,"2020-09-29","Yes","Yes","n/a","Yes",28,"Male","d","Yes","No",35,0,"No",15,2,"2020-01-01","False","True","True","True","True","No","n/a","n/a","Yes",3,1,"Yes","0.0","50","a","5000","50","50","6000","0","n/a","Yes","3","45","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","200","a","2500","200","170","3000","30","0.0","Yes","2","3","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","No","No","No","Yes","Yes","Yes","Cement",2,5,"No","No",4,"True","False","False","False","False","False","False","False","c","n/a","c","c",3,"No","1","a","No","No",1,"n/a","n/a","Yes","f","True","False","False","False","False","a",5,5,3,3,5,"88","a","c","c","c","c","b","b","88","88","No","No","No",0,"No","No","No","No","No",25,1166.83142583283,10,17.2,"n/a","2020-07-14","Yes","No","Yes","No","long5","n/a",12,79,"AD_163",3,FALSE,FALSE,"TRUE",4
51,"2020-09-29","Yes","Yes","n/a","Yes",24,"Male","e","Yes","No",30,0,"No",7,3,"2018-01-01","False","False","True","True","False","Yes","No","n/a","No",3,2,"Yes","0.0","30","a","5300","30","25","6000","5","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","20.0","0","n/a","n/a","20","20","3000","0","n/a","No","n/a","n/a","Yes","No","Yes","Yes","Yes","No","Yes","Cement",2,3,"No","No",3,"False","True","False","False","False","False","False","False","d","n/a","c","c",1,"Yes","1","c","n/a","n/a",1,"n/a","n/a","No","n/a","True","True","False","False","True","b",5,4,3,2,4,"88","b","c","a","c","b","88","c","a","b","No","Yes","No",2,"Yes","No","No","No","No",29,1139.01211002345,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_87",3,FALSE,FALSE,"FALSE",4
51,"2020-09-29","Yes","Yes","n/a","Yes",58,"Male","b","Yes","Yes",40,0,"Yes",20,15,"2015-01-01","False","False","True","True","False","No","n/a","n/a","Yes",2,1,"Yes","0.0","150","a","5000","150","150","6000","0","n/a","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","0.0","200","a","2500","200","200","3000","0","n/a","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","Yes","Yes","No","Yes","No","Yes","Cement",1,1,"No","No",3,"True","False","False","False","False","False","False","False","c","n/a","c","c",1,"Yes","1","c","n/a","n/a",1,"n/a","n/a","Yes","f","True","False","False","False","False","a",3,4,4,3,5,"88","a","88","c","c","a","b","b","88","88","No","No","No",0,"No","No","No","No","No",30,1084.31886731029,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_332",3,FALSE,FALSE,"FALSE",4
52,"2020-09-27","Yes","Yes","n/a","Yes",46,"Male","c","Yes","Yes",9,0,"No",10,8,"2008-01-01","False","True","True","True","False","Yes","No","n/a","No",3,2,"Yes","0.0","30","a","5500","30","30","6000","0","n/a","No","n/a","n/a","Yes","0.0","1200","a","5500","1200","1200","6000","0","n/a","No","n/a","n/a",1,"Yes","0.0","400","a","2500","400","385","3000","15","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","Yes","Yes","Yes","Yes","Yes","Cement",2,4,"Yes","No",2,"True","False","False","False","False","False","False","False","c","n/a","a","b",1,"Yes","2","a","No","Yes",2,"4","1","No","n/a","True","True","False","False","False","b",4,4,5,2,3,"a","b","c","a","a","b","a","c","88","88","No","Yes","Yes",1,"No","No","No","No","No",25,1123.79791452347,10,12.7,"n/a","n/a","Yes","No","No","No","long5","n/a",11,NA,"AD_290",1,TRUE,FALSE,"TRUE",1
52,"2020-09-27","Yes","Yes","n/a","Yes",30,"Male","f","Yes","Yes",7,0,"Yes",20,15,"2013-01-01","False","False","True","True","False","Yes","Yes","Yes","Yes",5,2,"Yes","0.0","100","a","5000","100","100","6000","0","n/a","Yes","2","21","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","15.0","150","a","2500","165","150","3000","15","6.0","No","n/a","n/a","Yes","0.0","40","a","2500","40","40","3000","0","n/a","No","n/a","n/a","No","Yes","Yes","Yes","Yes","Yes","Yes","Cement",2,5,"Yes","Yes",3,"False","True","False","False","False","False","False","False","c","n/a","b","a",2,"Yes","1","a","Yes","Yes",1,"n/a","n/a","Yes","e","True","False","False","False","False","b",4,4,4,2,4,"a","b","b","c","a","c","a","b","a","a","Yes","Yes","Yes",2,"Yes","No","No","No","No",22,1117.43019730952,10,13.6,"n/a","2020-07-14","Yes","No","Yes","No","long5","n/a",12,79,"AD_167",1,TRUE,FALSE,"FALSE",1
53,"2020-09-28","Yes","Yes","n/a","Yes",30,"Male","f","Yes","No",30,0,"Yes",15,10,"2020-01-01","False","True","True","True","False","Yes","Yes","Yes","Yes",5,3,"Yes","0.0","100","a","5000","100","100","6000","0","n/a","Yes","4","999","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","125","a","2500","125","30","3000","95","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","Yes","Yes","Yes","Yes","Yes","Cement",2,3,"No","No",3,"False","True","False","False","False","False","False","False","d","n/a","c","c",3,"Yes","1","a","No","Yes",2,"5","1","No","n/a","True","False","False","False","False","b",3,4,4,3,3,"a","b","c","b","c","c","b","a","a","a","Yes","No","Yes",1,"No","No","No","No","No",28.7,1084.60623206129,10,13,"n/a","2020-08-14","Yes","Yes","Yes","No","long5","n/a",2,48,"AD_169",1,TRUE,FALSE,"FALSE",5
54,"2020-10-02","Yes","Yes","n/a","Yes",30,"Male","f","Yes","No",6.5,0,"Yes",30,10,"2017-01-01","False","True","True","True","False","No","n/a","n/a","Yes",9,6,"Yes","0.0","250","a","5500","250","246","6000","4","0.0","No","n/a","n/a","Yes","0.0","50","a","3500","50","40","4000","10","0.0","No","n/a","n/a",3,"Yes","300.0","700","a","2800","1000","950","3000","50","0.0","No","n/a","n/a","Yes","0.0","200","a","2800","200","200","3000","0","n/a","Yes","4","999","No","Yes","Yes","Yes","Yes","Yes","Yes","Cement",1,3,"No","No",3,"True","False","False","False","False","False","False","False","a","n/a","c","c",3,"Yes","1","b","No","Yes",2,"10","7","Yes","e","True","True","False","False","False","b",5,5,3,5,5,"b","b","b","b","b","c","b","b","a","c","Yes","Yes","Yes",1,"No","No","No","No","No",29,1074.31008600118,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_172",4,FALSE,TRUE,"FALSE",8
54,"2020-10-02","Yes","Yes","n/a","Yes",35,"Male","f","Yes","No",10,0.01,"Yes",20,5,"2013-01-01","False","True","True","True","False","Yes","No","n/a","No",2,1,"Yes","20.0","400","a","5000","420","420","6000","0","n/a","Yes","3","14","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"Yes","30.0","600","a","2700","630","630","3000","0","n/a","Yes","2","3","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","Yes","Yes","Yes","Yes","Yes","Cement",2,2,"Yes","Yes",4,"False","False","False","True","False","False","False","True","c","n/a","b","b",1,"Yes","1","b","No","Yes",2,"3","0","Yes","f","True","True","False","False","False","a",5,5,3,4,4,"b","a","c","b","b","c","b","b","b","b","No","Yes","No",0,"No","No","No","No","No",23,1065.74103175441,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_232",4,FALSE,TRUE,"TRUE",8
55,"2020-09-28","Yes","Yes","n/a","Yes",30,"Male","e","No","No",2,0,"No",10,5,"2020-01-01","False","False","True","True","False","No","n/a","n/a","Yes",1,1,"Yes","0.0","50","a","5000","50","48","5500","2","0.0","No","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","Yes","Yes","Yes","Yes","Yes","Cement",2,5,"No","No",3,"True","False","False","False","False","False","False","False","a","n/a","c","c",3,"Yes","2","c","n/a","n/a",2,"3","1","Yes","e","True","False","False","False","False","a",3,5,5,3,2,"b","88","c","b","c","c","b","a","88","b","No","No","No",0,"No","No","No","No","No",23.5,1080.92582242092,10,13.2,"n/a","n/a","Yes","No","No","No","long5","n/a",11,NA,"AD_173",4,FALSE,TRUE,"FALSE",5
55,"2020-09-28","Yes","Yes","n/a","Yes",40,"Male","d","Yes","No",3,0,"No",100,15,"2012-01-01","False","True","True","True","False","No","n/a","n/a","Yes",2,1,"Yes","20.0","100","a","5500","120","120","6000","0","n/a","Yes","2","14","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","14.0","200","a","2500","214","212","3000","2","0.0","No","n/a","n/a","Yes","0.0","100","a","3000","100","100","3500","0","n/a","Yes","2","7","No","Yes","No","Yes","Yes","Yes","Yes","Cement",2,1,"No","No",3,"False","False","False","False","True","False","False","False","c","n/a","b","b",1,"No","1","b","No","Yes",2,"30","10","Yes","d","True","False","False","False","False","c",4,3,2,4,5,"a","88","88","c","b","b","b","b","a","c","No","Yes","No",0,"Yes","No","No","No","No",22.1,1098.08319693804,10,11.5,"n/a","2020-06-21","Yes","No","No","No","long5","n/a",4,102,"AD_266",4,FALSE,TRUE,"FALSE",5
56,"2020-09-29","Yes","Yes","n/a","Yes",30,"Male","e","No","Yes",0,0.25,"No",60,40,"2008-01-01","False","True","True","True","True","Yes","No","n/a","Yes",3,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","0.0","200","a","5000","200","200","6000","0","n/a","Yes","2","1",1,"Yes","0.0","150","a","2500","150","120","3000","30","0.0","Yes","2","1","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","Yes","No","No","No","No","Yes","Cement",2,96,"No","No",2,"True","False","False","False","False","False","False","False","c","n/a","b","b",1,"Yes","2","c","n/a","n/a",2,"5","2","Yes","c","True","True","False","False","False","a",4,4,4,3,3,"a","a","c","b","c","c","b","b","a","b","No","No","No",3,"No","Yes","No","No","No",29,1138.67536597118,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_184",2,TRUE,TRUE,"TRUE",11
56,"2020-09-29","Yes","Yes","n/a","Yes",30,"Male","d","Yes","Yes",0.01,0.1,"No",30,20,"2016-01-01","False","True","True","True","False","Yes","Yes","No","Yes",2,2,"Yes","25.0","500","a","5000","525","525","6000","0","n/a","Yes","2","2","Yes","0.0","100","a","4800","100","100","6000","0","n/a","Yes","2","2",1,"Yes","0.0","500","a","2300","500","500","3000","0","n/a","Yes","2","14","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","No","Yes","Yes","Yes","Yes","Yes","Cement",2,4,"No","No",4,"False","True","False","False","False","False","False","False","c","n/a","b","b",3,"Yes","1","a","No","Yes",2,"15","3","Yes","e","True","True","False","False","False","b",3,4,4,4,4,"a","a","c","b","b","b","b","c","a","a","No","Yes","No",4,"Yes","No","No","No","No",24,1159.58812896442,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD_175",2,TRUE,TRUE,"FALSE",11
57,"2020-09-27","Yes","Yes","n/a","Yes",24,"Male","e","No","Yes",0,0,"Yes",60,50,"2011-01-01","False","True","True","True","False","No","n/a","n/a","Yes",5,3,"Yes","0.0","200","b","4500","200","200","6000","0","n/a","Yes","3","3","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","460","a","2500","460","440","3000","20","0.0","Yes","4","2","Yes","30.0","300","a","2500","330","330","3000","0","n/a","Yes","4","2","Yes","No","No","Yes","Yes","Yes","Yes","Cement",2,4,"No","No",4,"False","False","False","False","True","False","False","False","d","n/a","b","b",2,"Yes","1","b","No","Yes",1,"n/a","n/a","Yes","e","True","True","False","False","False","b",4,4,4,4,5,"a","a","c","b","b","b","b","b","88","a","98","Yes","No",2,"Yes","No","No","No","No",30,1242.21343359677,10,13.8,"n/a","n/a","Yes","No","Yes","No","96","MM3",13,NA,"AD_96",3,FALSE,FALSE,"FALSE",1
57,"2020-09-27","Yes","Yes","n/a","Yes",30,"Male","e","Yes","No",0,4,"Yes",120,100,"2005-01-01","False","True","True","True","False","Yes","No","n/a","Yes",6,3,"Yes","75.0","500","a","5000","575","575","6000","0","n/a","Yes","4","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"Yes","0.0","800","a","2300","800","800","3000","0","n/a","Yes","3","2","Yes","30.0","500","a","2300","530","500","3000","30","0.0","No","n/a","n/a","Yes","Yes","No","Yes","Yes","No","Yes","Cement",2,4,"No","Yes",5,"False","True","False","False","True","False","False","False","d","n/a","c","c",2,"Yes","1","b","No","Yes",2,"20","10","Yes","e","True","True","False","False","False","b",5,5,5,5,5,"c","a","c","b","c","c","a","b","88","c","Yes","Yes","Yes",2,"Yes","No","No","No","No",28,1185.59693594184,10,13.5,"n/a","n/a","Yes","No","No","No","long4","n/a",13,NA,"AD_176",3,FALSE,FALSE,"TRUE",1
